"# CarMaker trajectory export, merged from Orientations_1.xls + Translations_2.xls"
"# Frame: ISO 8855 (X forward, Y left, Z up). Units: time=s, tx/ty/tz=m, pitch/roll/yaw=deg"
# Trailing repeated end-of-sim samples have been removed via dedup-by-time.
time_s,tx_m,ty_m,tz_m,pitch_deg,roll_deg,yaw_deg
3.610000,-92.736000,0.437026,0.000000,-0.011112,-0.111745,180.337367
3.620000,-92.984886,0.435486,0.000000,-0.011024,-0.110828,180.332627
3.630000,-93.233788,0.433967,0.000000,-0.010935,-0.109903,180.327928
3.640000,-93.482697,0.432469,0.000000,-0.010844,-0.108971,180.323270
3.650000,-93.731621,0.430991,0.000000,-0.010752,-0.108032,180.318680
3.660000,-93.980553,0.429533,0.000000,-0.010658,-0.107086,180.314131
3.670000,-94.229492,0.428095,0.000000,-0.010562,-0.106134,180.309637
3.680000,-94.478455,0.426676,0.000000,-0.010465,-0.105175,180.305183
3.690000,-94.727417,0.425278,0.000000,-0.010366,-0.104209,180.300785
3.700000,-94.976395,0.423898,0.000000,-0.010266,-0.103237,180.296441
3.710000,-95.225388,0.422538,0.000000,-0.010164,-0.102260,180.292151
3.720000,-95.474388,0.421197,0.000000,-0.010061,-0.101276,180.287903
3.730000,-95.723404,0.419874,0.000000,-0.009956,-0.100287,180.283723
3.740000,-95.972427,0.418570,0.000000,-0.009849,-0.099292,180.279584
3.750000,-96.221458,0.417284,0.000000,-0.009741,-0.098292,180.275499
3.760000,-96.470505,0.416016,0.000000,-0.009632,-0.097286,180.271456
3.770000,-96.719566,0.414766,0.000000,-0.009521,-0.096276,180.267481
3.780000,-96.968636,0.413533,0.000000,-0.009409,-0.095261,180.263546
3.790000,-97.217712,0.412318,0.000000,-0.009295,-0.094241,180.259667
3.800000,-97.466805,0.411120,0.000000,-0.009180,-0.093216,180.255842
3.810000,-97.715904,0.409939,0.000000,-0.009063,-0.092187,180.252072
3.820000,-97.965012,0.408775,0.000000,-0.008946,-0.091154,180.248356
3.830000,-98.214134,0.407627,0.000000,-0.008826,-0.090117,180.244681
3.840000,-98.463272,0.406496,0.000000,-0.008706,-0.089076,180.241075
3.850000,-98.712418,0.405380,0.000000,-0.008584,-0.088031,180.237510
3.860000,-98.961571,0.404281,0.000000,-0.008461,-0.086983,180.233999
3.870000,-99.210732,0.403197,0.000000,-0.008337,-0.085931,180.230543
3.880000,-99.459908,0.402128,0.000000,-0.008211,-0.084877,180.227141
3.890000,-99.709099,0.401075,0.000000,-0.008084,-0.083819,180.223795
3.900000,-99.958298,0.400037,0.000000,-0.007956,-0.082759,180.220489
3.910000,-100.207504,0.399013,0.000000,-0.007826,-0.081696,180.217251
3.920000,-100.456718,0.398004,0.000000,-0.007696,-0.080631,180.214055
3.930000,-100.705948,0.397009,0.000000,-0.007564,-0.079563,180.210913
3.940000,-100.955185,0.396029,0.000000,-0.007431,-0.078494,180.207839
3.950000,-101.204437,0.395062,0.000000,-0.007297,-0.077422,180.204807
3.960000,-101.453697,0.394108,0.000000,-0.007162,-0.076350,180.201815
3.970000,-101.702965,0.393169,0.000000,-0.007026,-0.075275,180.198892
3.980000,-101.952248,0.392242,0.000000,-0.006888,-0.074200,180.196023
3.990000,-102.201538,0.391328,0.000000,-0.006750,-0.073123,180.193195
4.000000,-102.450836,0.390427,0.000000,-0.006610,-0.072046,180.190422
4.010000,-102.700150,0.389539,0.000000,-0.006469,-0.070968,180.187704
4.020000,-102.949471,0.388663,0.000000,-0.006328,-0.069889,180.185040
4.030000,-103.198799,0.387799,0.000000,-0.006185,-0.068811,180.182431
4.040000,-103.448135,0.386947,0.000000,-0.006041,-0.067732,180.179863
4.050000,-103.697487,0.386106,0.000000,-0.005896,-0.066653,180.177363
4.060000,-103.946846,0.385277,0.000000,-0.005750,-0.065575,180.174904
4.070000,-104.196220,0.384459,0.000000,-0.005603,-0.064497,180.172500
4.080000,-104.445595,0.383652,0.000000,-0.005455,-0.063419,180.170137
4.090000,-104.694984,0.382856,0.000000,-0.005305,-0.062343,180.167842
4.100000,-104.944382,0.382071,0.000000,-0.005155,-0.061267,180.165588
4.110000,-105.193794,0.381295,0.000000,-0.005003,-0.060192,180.163389
4.120000,-105.443214,0.380530,0.000000,-0.004851,-0.059119,180.161230
4.130000,-105.692642,0.379775,0.000000,-0.004697,-0.058048,180.159140
4.140000,-105.942078,0.379030,0.000000,-0.004543,-0.056978,180.157091
4.150000,-106.191521,0.378293,0.000000,-0.004387,-0.055909,180.155083
4.160000,-106.440979,0.377567,0.000000,-0.004230,-0.054843,180.153130
4.170000,-106.690445,0.376849,0.000000,-0.004073,-0.053779,180.151231
4.180000,-106.939919,0.376140,0.000000,-0.003914,-0.052717,180.149387
4.190000,-107.189400,0.375440,0.000000,-0.003755,-0.051658,180.147583
4.200000,-107.438896,0.374748,0.000000,-0.003594,-0.050601,180.145835
4.210000,-107.688400,0.374064,0.000000,-0.003433,-0.049548,180.144127
4.220000,-107.937912,0.373388,0.000000,-0.003271,-0.048496,180.142474
4.230000,-108.187431,0.372720,0.000000,-0.003108,-0.047448,180.140876
4.240000,-108.436958,0.372060,0.000000,-0.002944,-0.046403,180.139319
4.250000,-108.686493,0.371407,0.000000,-0.002779,-0.045362,180.137803
4.260000,-108.936043,0.370761,0.000000,-0.002614,-0.044324,180.136341
4.270000,-109.185600,0.370122,0.000000,-0.002447,-0.043289,180.134920
4.280000,-109.435165,0.369490,0.000000,-0.002281,-0.042258,180.133554
4.290000,-109.684738,0.368864,0.000000,-0.002113,-0.041231,180.132243
4.300000,-109.934319,0.368245,0.000000,-0.001945,-0.040208,180.130959
4.310000,-110.183914,0.367631,0.000000,-0.001776,-0.039189,180.129743
4.320000,-110.433510,0.367024,0.000000,-0.001606,-0.038173,180.128555
4.330000,-110.683121,0.366423,0.000000,-0.001436,-0.037162,180.127421
4.340000,-110.932732,0.365827,0.000000,-0.001265,-0.036155,180.126328
4.350000,-111.182358,0.365236,0.000000,-0.001094,-0.035152,180.125276
4.360000,-111.431992,0.364651,0.000000,-0.000922,-0.034153,180.124279
4.370000,-111.681633,0.364070,0.000000,-0.000749,-0.033157,180.123323
4.380000,-111.931282,0.363494,0.000000,-0.000576,-0.032166,180.122407
4.390000,-112.180946,0.362923,0.000000,-0.000403,-0.031179,180.121547
4.400000,-112.430611,0.362356,0.000000,-0.000229,-0.030196,180.120713
4.410000,-112.680283,0.361793,0.000000,-0.000054,-0.029218,180.119935
4.420000,-112.929970,0.361234,0.000000,0.000121,-0.028244,180.119197
4.430000,-113.179657,0.360679,0.000000,0.000296,-0.027276,180.118500
4.440000,-113.429359,0.360128,0.000000,0.000472,-0.026312,180.117845
4.450000,-113.679070,0.359580,0.000000,0.000648,-0.025354,180.117244
4.460000,-113.928780,0.359035,0.000000,0.000824,-0.024401,180.116670
4.470000,-114.178505,0.358493,0.000000,0.001001,-0.023453,180.116137
4.480000,-114.428238,0.357955,0.000000,0.001178,-0.022512,180.115659
4.490000,-114.677979,0.357418,0.000000,0.001356,-0.021576,180.115208
4.500000,-114.927719,0.356885,0.000000,0.001534,-0.020646,180.114799
4.510000,-115.177475,0.356353,0.000000,0.001712,-0.019722,180.114443
4.520000,-115.427238,0.355824,0.000000,0.001890,-0.018804,180.114116
4.530000,-115.677010,0.355297,0.000000,0.002069,-0.017892,180.113829
4.540000,-115.926788,0.354771,0.000000,0.002248,-0.016987,180.113583
4.550000,-116.176567,0.354248,0.000000,0.002427,-0.016088,180.113364
4.560000,-116.426361,0.353725,0.000000,0.002607,-0.015195,180.113200
4.570000,-116.676163,0.353204,0.000000,0.002787,-0.014310,180.113064
4.580000,-116.925964,0.352684,0.000000,0.002967,-0.013430,180.112982
4.590000,-117.175781,0.352165,0.000000,0.003147,-0.012558,180.112913
4.600000,-117.425606,0.351647,0.000000,0.003328,-0.011692,180.112900
4.610000,-117.675430,0.351130,0.000000,0.003508,-0.010832,180.112913
4.620000,-117.925270,0.350612,0.000000,0.003689,-0.009980,180.112982
4.630000,-118.175110,0.350095,0.000000,0.003870,-0.009134,180.113064
4.640000,-118.424965,0.349579,0.000000,0.004052,-0.008295,180.113200
4.650000,-118.674820,0.349062,0.000000,0.004233,-0.007463,180.113364
4.660000,-118.924683,0.348545,0.000000,0.004414,-0.006638,180.113555
4.670000,-119.174553,0.348028,0.000000,0.004596,-0.005819,180.113788
4.680000,-119.424431,0.347510,0.000000,0.004778,-0.005007,180.114061
4.690000,-119.674316,0.346991,0.000000,0.004960,-0.004203,180.114361
4.700000,-119.924210,0.346472,0.000000,0.005141,-0.003404,180.114703
4.710000,-120.174103,0.345952,0.000000,0.005323,-0.002613,180.115072
4.720000,-120.424011,0.345431,0.000000,0.005505,-0.001829,180.115482
4.730000,-120.673920,0.344908,0.000000,0.005687,-0.001051,180.115919
4.740000,-120.923843,0.344384,0.000000,0.005869,-0.000280,180.116383
4.750000,-121.173767,0.343858,0.000000,0.006051,0.000484,180.116889
4.760000,-121.423698,0.343331,0.000000,0.006233,0.001241,180.117421
4.770000,-121.673637,0.342802,0.000000,0.006415,0.001992,180.117981
4.780000,-121.923576,0.342271,0.000000,0.006597,0.002735,180.118582
4.790000,-122.173531,0.341738,0.000000,0.006778,0.003472,180.119211
4.800000,-122.423485,0.341202,0.000000,0.006960,0.004202,180.119880
4.810000,-122.673447,0.340664,0.000000,0.007141,0.004926,180.120563
4.820000,-122.923416,0.340124,0.000000,0.007323,0.005643,180.121287
4.830000,-123.173393,0.339581,0.000000,0.007504,0.006353,180.122039
4.840000,-123.423378,0.339035,0.000000,0.007685,0.007056,180.122817
4.850000,-123.673363,0.338486,0.000000,0.007866,0.007752,180.123623
4.860000,-123.923355,0.337934,0.000000,0.008047,0.008442,180.124470
4.870000,-124.173355,0.337379,0.000000,0.008228,0.009126,180.125331
4.880000,-124.423363,0.336820,0.000000,0.008408,0.009802,180.126232
4.890000,-124.673370,0.336258,0.000000,0.008588,0.010472,180.127161
4.900000,-124.923386,0.335693,0.000000,0.008768,0.011135,180.128104
4.910000,-125.173409,0.335124,0.000000,0.008948,0.011792,180.129087
4.920000,-125.423439,0.334551,0.000000,0.009128,0.012442,180.130098
4.930000,-125.673477,0.333974,0.000000,0.009307,0.013085,180.131123
4.940000,-125.923515,0.333393,0.000000,0.009486,0.013721,180.132188
4.950000,-126.173561,0.332808,0.000000,0.009664,0.014351,180.133267
4.960000,-126.423615,0.332218,0.000000,0.009843,0.014975,180.134374
4.970000,-126.673668,0.331624,0.000000,0.010021,0.015592,180.135521
4.980000,-126.923729,0.331026,0.000000,0.010199,0.016202,180.136682
4.990000,-127.173798,0.330423,0.000000,0.010376,0.016805,180.137857
5.000000,-127.423874,0.329815,0.000000,0.010553,0.017402,180.139073
5.010000,-127.673950,0.329202,0.000000,0.010730,0.017993,180.140302
5.020000,-127.924034,0.328585,0.000000,0.010907,0.018577,180.141559
5.030000,-128.174118,0.327962,0.000000,0.011083,0.019154,180.142843
5.040000,-128.424210,0.327334,0.000000,0.011259,0.019725,180.144155
5.050000,-128.674316,0.326701,0.000000,0.011434,0.020289,180.145480
5.060000,-128.924423,0.326063,0.000000,0.011610,0.020847,180.146832
5.070000,-129.174530,0.325418,0.000000,0.011784,0.021398,180.148212
5.080000,-129.424637,0.324769,0.000000,0.011959,0.021943,180.149605
5.090000,-129.674759,0.324113,0.000000,0.012133,0.022481,180.151012
5.100000,-129.924881,0.323452,0.000000,0.012307,0.023012,180.152460
5.110000,-130.175018,0.322785,0.000000,0.012480,0.023538,180.153908
5.120000,-130.425156,0.322112,0.000000,0.012653,0.024056,180.155397
5.130000,-130.675293,0.321433,0.000000,0.012826,0.024569,180.156900
5.140000,-130.925430,0.320748,0.000000,0.012998,0.025075,180.158416
5.150000,-131.175583,0.320057,0.000000,0.013170,0.025574,180.159960
5.160000,-131.425735,0.319359,0.000000,0.013342,0.026067,180.161517
5.170000,-131.675888,0.318654,0.000000,0.013514,0.026553,180.163102
5.180000,-131.926056,0.317944,0.000000,0.013685,0.027034,180.164700
5.190000,-132.176224,0.317226,0.000000,0.013856,0.027507,180.166312
5.200000,-132.426392,0.316502,0.000000,0.014028,0.027975,180.167951
5.210000,-132.676559,0.315771,0.000000,0.014198,0.028436,180.169604
5.220000,-132.926743,0.315033,0.000000,0.014369,0.028890,180.171271
5.230000,-133.176926,0.314289,0.000000,0.014539,0.029338,180.172964
5.240000,-133.427109,0.313537,0.000000,0.014709,0.029780,180.174672
5.250000,-133.677307,0.312778,0.000000,0.014879,0.030216,180.176393
5.260000,-133.927505,0.312012,0.000000,0.015048,0.030645,180.178128
5.270000,-134.177704,0.311239,0.000000,0.015218,0.031068,180.179890
5.280000,-134.427917,0.310458,0.000000,0.015386,0.031485,180.181652
5.290000,-134.678116,0.309670,0.000000,0.015555,0.031896,180.183442
5.300000,-134.928329,0.308875,0.000000,0.015723,0.032300,180.185245
5.310000,-135.178543,0.308072,0.000000,0.015891,0.032698,180.187062
5.320000,-135.428772,0.307261,0.000000,0.016058,0.033090,180.188892
5.330000,-135.679001,0.306443,0.000000,0.016225,0.033476,180.190750
5.340000,-135.929230,0.305617,0.000000,0.016392,0.033855,180.192608
5.350000,-136.179459,0.304783,0.000000,0.016558,0.034229,180.194480
5.360000,-136.429688,0.303942,0.000000,0.016724,0.034596,180.196378
5.370000,-136.679932,0.303092,0.000000,0.016889,0.034958,180.198277
5.380000,-136.930176,0.302234,0.000000,0.017054,0.035313,180.200190
5.390000,-137.180420,0.301368,0.000000,0.017219,0.035663,180.202116
5.400000,-137.430679,0.300495,0.000000,0.017383,0.036006,180.204055
5.410000,-137.680923,0.299613,0.000000,0.017546,0.036343,180.206009
5.420000,-137.931183,0.298722,0.000000,0.017709,0.036675,180.207976
5.430000,-138.181442,0.297824,0.000000,0.017872,0.037001,180.209957
5.440000,-138.431717,0.296917,0.000000,0.018034,0.037320,180.211951
5.450000,-138.681976,0.296001,0.000000,0.018196,0.037634,180.213946
5.460000,-138.932251,0.295078,0.000000,0.018357,0.037942,180.215967
5.470000,-139.182526,0.294145,0.000000,0.018517,0.038245,180.217989
5.480000,-139.432800,0.293204,0.000000,0.018677,0.038541,180.220024
5.490000,-139.683090,0.292255,0.000000,0.018836,0.038832,180.222060
5.500000,-139.933365,0.291297,0.000000,0.018995,0.039117,180.224109
5.510000,-140.183655,0.290330,0.000000,0.019153,0.039396,180.226185
5.520000,-140.433945,0.289354,0.000000,0.019311,0.039669,180.228248
5.530000,-140.684250,0.288370,0.000000,0.019468,0.039937,180.230338
5.540000,-140.934540,0.287377,0.000000,0.019625,0.040199,180.232428
5.550000,-141.184845,0.286374,0.000000,0.019781,0.040455,180.234532
5.560000,-141.435135,0.285363,0.000000,0.019936,0.040705,180.236635
5.570000,-141.685440,0.284343,0.000000,0.020091,0.040950,180.238753
5.580000,-141.935760,0.283314,0.000000,0.020246,0.041189,180.240884
5.590000,-142.186066,0.282276,0.000000,0.020399,0.041423,180.243015
5.600000,-142.436386,0.281229,0.000000,0.020552,0.041651,180.245146
5.610000,-142.686691,0.280173,0.000000,0.020705,0.041875,180.247304
5.620000,-142.937012,0.279107,0.000000,0.020856,0.042093,180.249463
5.630000,-143.187347,0.278033,0.000000,0.021007,0.042306,180.251621
5.640000,-143.437668,0.276949,0.000000,0.021158,0.042514,180.253793
5.650000,-143.687988,0.275856,0.000000,0.021307,0.042717,180.255965
5.660000,-143.938324,0.274753,0.000000,0.021456,0.042916,180.258151
5.670000,-144.188660,0.273641,0.000000,0.021604,0.043110,180.260336
5.680000,-144.438995,0.272520,0.000000,0.021751,0.043298,180.262536
5.690000,-144.689331,0.271390,0.000000,0.021898,0.043482,180.264735
5.700000,-144.939667,0.270250,0.000000,0.022044,0.043662,180.266934
5.710000,-145.190018,0.269100,0.000000,0.022189,0.043837,180.269147
5.720000,-145.440353,0.267942,0.000000,0.022333,0.044007,180.271360
5.730000,-145.690704,0.266773,0.000000,0.022477,0.044173,180.273587
5.740000,-145.941055,0.265596,0.000000,0.022619,0.044334,180.275813
5.750000,-146.191406,0.264408,0.000000,0.022762,0.044490,180.278040
5.760000,-146.441757,0.263211,0.000000,0.022903,0.044643,180.280280
5.770000,-146.692108,0.262005,0.000000,0.023044,0.044790,180.282521
5.780000,-146.942474,0.260789,0.000000,0.023184,0.044934,180.284761
5.790000,-147.192825,0.259563,0.000000,0.023323,0.045072,180.287001
5.800000,-147.443192,0.258328,0.000000,0.023462,0.045207,180.289255
5.810000,-147.693558,0.257083,0.000000,0.023600,0.045337,180.291509
5.820000,-147.943924,0.255828,0.000000,0.023737,0.045463,180.293763
5.830000,-148.194290,0.254563,0.000000,0.023874,0.045585,180.296017
5.840000,-148.444656,0.253289,0.000000,0.024010,0.045702,180.298285
5.850000,-148.695038,0.252005,0.000000,0.024145,0.045815,180.300552
5.860000,-148.945404,0.250712,0.000000,0.024280,0.045924,180.302820
5.870000,-149.195786,0.249409,0.000000,0.024414,0.046029,180.305088
5.880000,-149.446152,0.248095,0.000000,0.024547,0.046130,180.307355
5.890000,-149.696533,0.246773,0.000000,0.024680,0.046227,180.309623
5.900000,-149.946915,0.245440,0.000000,0.024812,0.046319,180.311904
5.910000,-150.197296,0.244097,0.000000,0.024943,0.046408,180.314172
5.920000,-150.447678,0.242745,0.000000,0.025074,0.046492,180.316453
5.930000,-150.698074,0.241383,0.000000,0.025203,0.046573,180.318734
5.940000,-150.948456,0.240011,0.000000,0.025333,0.046650,180.321016
5.950000,-151.198853,0.238629,0.000000,0.025461,0.046723,180.323297
5.960000,-151.449234,0.237238,0.000000,0.025589,0.046792,180.325578
5.970000,-151.699631,0.235836,0.000000,0.025717,0.046857,180.327859
5.980000,-151.950027,0.234425,0.000000,0.025843,0.046918,180.330141
5.990000,-152.200409,0.233004,0.000000,0.025969,0.046976,180.332422
6.000000,-152.450806,0.231572,0.000000,0.026094,0.047030,180.334703
6.010000,-152.701202,0.230132,0.000000,0.026219,0.047080,180.336985
6.020000,-152.951614,0.228681,0.000000,0.026343,0.047126,180.339280
6.030000,-153.202011,0.227220,0.000000,0.026466,0.047169,180.341561
6.040000,-153.452408,0.225749,0.000000,0.026589,0.047209,180.343842
6.050000,-153.702805,0.224269,0.000000,0.026710,0.047244,180.346123
6.060000,-153.953217,0.222779,0.000000,0.026832,0.047277,180.348405
6.070000,-154.203613,0.221279,0.000000,0.026952,0.047306,180.350686
6.080000,-154.454025,0.219769,0.000000,0.027072,0.047331,180.352954
6.090000,-154.704437,0.218249,0.000000,0.027191,0.047353,180.355235
6.100000,-154.954849,0.216719,0.000000,0.027310,0.047372,180.357516
6.110000,-155.205246,0.215179,0.000000,0.027428,0.047387,180.359784
6.120000,-155.455658,0.213630,0.000000,0.027545,0.047399,180.362065
6.130000,-155.706070,0.212070,0.000000,0.027661,0.047408,180.364333
6.140000,-155.956482,0.210501,0.000000,0.027777,0.047414,180.366600
6.150000,-156.206894,0.208922,0.000000,0.027893,0.047416,180.368868
6.160000,-156.457306,0.207333,0.000000,0.028007,0.047416,180.371136
6.170000,-156.707733,0.205734,0.000000,0.028121,0.047412,180.373403
6.180000,-156.958145,0.204126,0.000000,0.028234,0.047405,180.375657
6.190000,-157.208557,0.202507,0.000000,0.028347,0.047395,180.377911
6.200000,-157.458969,0.200879,0.000000,0.028458,0.047382,180.380179
6.210000,-157.709396,0.199241,0.000000,0.028570,0.047366,180.382433
6.220000,-157.959808,0.197593,0.000000,0.028680,0.047348,180.384673
6.230000,-158.210236,0.195936,0.000000,0.028790,0.047326,180.386927
6.240000,-158.460648,0.194268,0.000000,0.028899,0.047301,180.389167
6.250000,-158.711075,0.192591,0.000000,0.029008,0.047274,180.391408
6.260000,-158.961502,0.190905,0.000000,0.029115,0.047244,180.393648
6.270000,-159.211914,0.189208,0.000000,0.029223,0.047211,180.395888
6.280000,-159.462341,0.187502,0.000000,0.029329,0.047175,180.398115
6.290000,-159.712769,0.185786,0.000000,0.029435,0.047137,180.400341
6.300000,-159.963181,0.184060,0.000000,0.029540,0.047096,180.402568
6.310000,-160.213608,0.182324,0.000000,0.029645,0.047052,180.404781
6.320000,-160.464035,0.180579,0.000000,0.029748,0.047006,180.407008
6.330000,-160.714462,0.178825,0.000000,0.029852,0.046957,180.409207
6.340000,-160.964890,0.177060,0.000000,0.029954,0.046906,180.411420
6.350000,-161.215317,0.175286,0.000000,0.030056,0.046852,180.413619
6.360000,-161.465744,0.173503,0.000000,0.030157,0.046795,180.415819
6.370000,-161.716171,0.171710,0.000000,0.030258,0.046737,180.418018
6.380000,-161.966599,0.169907,0.000000,0.030357,0.046675,180.420204
6.390000,-162.217026,0.168095,0.000000,0.030457,0.046612,180.422403
6.400000,-162.467453,0.166273,0.000000,0.030555,0.046546,180.424575
6.410000,-162.717880,0.164441,0.000000,0.030653,0.046478,180.426761
6.420000,-162.968307,0.162601,0.000000,0.030750,0.046407,180.428919
6.430000,-163.218735,0.160750,0.000000,0.030847,0.046334,180.431091
6.440000,-163.469162,0.158891,0.000000,0.030943,0.046259,180.433249
6.450000,-163.719589,0.157021,0.000000,0.031038,0.046182,180.435408
6.460000,-163.970016,0.155143,0.000000,0.031133,0.046102,180.437566
6.470000,-164.220444,0.153255,0.000000,0.031227,0.046021,180.439711
6.480000,-164.470871,0.151357,0.000000,0.031320,0.045937,180.441842
6.490000,-164.721313,0.149451,0.000000,0.031413,0.045851,180.443986
